,ind_dataset,ood_dataset,rep_model,sample_size,vanilla_p,kn_p,loss
11,CVC_ClinicDB,EtisDataset,SegmentationModel,10,2.4109356031055945e-20,1.0825088224469026e-05,0.463346928358078
12,CVC_ClinicDB,EtisDataset,SegmentationModel,10,5.0756539012749146e-21,1.0825088224469026e-05,0.3842266917228699
13,CVC_ClinicDB,EtisDataset,SegmentationModel,10,2.609859060713148e-25,1.0825088224469026e-05,0.7810204148292541
14,CVC_ClinicDB,EtisDataset,SegmentationModel,10,2.609859060713148e-25,1.0825088224469026e-05,0.5434540808200836
0,CVC_ClinicDB,EtisDataset,SegmentationModel,20,1.2302392533056389e-43,1.4508889103849681e-11,0.7762613117694854
1,CVC_ClinicDB,EtisDataset,SegmentationModel,20,5.858282158598287e-45,1.4508889103849681e-11,0.5834861636161804
2,CVC_ClinicDB,EtisDataset,SegmentationModel,20,1.3532631786362032e-42,1.4508889103849681e-11,0.528457710146904
3,CVC_ClinicDB,EtisDataset,SegmentationModel,20,5.867072510977254e-38,5.803555641539872e-10,0.3419761836528778
4,CVC_ClinicDB,EtisDataset,SegmentationModel,20,1.0375017702877556e-41,5.803555641539872e-10,0.2931709289550781
5,CVC_ClinicDB,EtisDataset,SegmentationModel,20,3.357770729359289e-36,5.803555641539872e-10,0.5340908318758011
6,CVC_ClinicDB,EtisDataset,SegmentationModel,20,6.225010621726526e-41,1.4508889103849681e-11,0.5771557658910751
0,CVC_ClinicDB,EtisDataset,SegmentationModel,50,9.461905844692735e-74,3.205428587126691e-24,0.37677056074142456
1,CVC_ClinicDB,EtisDataset,SegmentationModel,50,1.883515436288746e-80,7.773164323782225e-23,0.5042186307907105
2,CVC_ClinicDB,EtisDataset,SegmentationModel,50,5.690092896573863e-88,1.9823306042836677e-27,0.6226023471355439
0,CVC_ClinicDB,EtisDataset,SegmentationModel,100,3.7387658513898464e-132,8.565354736103848e-42,0.44049459576606753
